StockCode,units,sales_value,revenue_share,cumulative_share,ABC
21095,117,111.92999999999999,1.7729321904424993e-05,0.9941336330127791,C
85146,33,111.71000000000001,1.769447467116337e-05,0.9941513274874503,C
84859C,53,111.35,1.763745192582617e-05,0.9941689649393761,C
84823,14,111.3,1.762953210008489e-05,0.9941865944714762,C
37333,19,111.09,1.7596268831971524e-05,0.9942041907403082,C
84507B,36,111.08,1.7594684866823268e-05,0.994221785425175,C
21030,93,110.98,1.7578845215340713e-05,0.9942393642703904,C
90010A,12,110.5,1.7502814888224444e-05,0.9942568670852786,C
22868,51,110.35,1.7479055411000607e-05,0.9942743461406897,C
21145,88,110.0,1.7423616630811664e-05,0.9942917697573205,C
62096A,88,110.0,1.7423616630811664e-05,0.9943091933739513,C
84925F,79,109.92999999999999,1.7412528874773872e-05,0.9943266059028261,C
72225C,432,109.91999999999999,1.7410944909625616e-05,0.9943440168477357,C
90175D,12,109.79,1.7390353362698295e-05,0.9943614072010983,C
21278,43,109.64999999999999,1.7368177850622715e-05,0.9943787753789489,C
90158,22,109.44000000000001,1.733491458250935e-05,0.9943961102935315,C
20731,91,108.71,1.7219285126686688e-05,0.9944133295786581,C
47518F,716,108.34,1.7160678416201233e-05,0.9944304902570743,C
90145,18,107.94,1.7097319810271008e-05,0.9944475875768846,C
51020A,318,107.57999999999998,1.7040297064933805e-05,0.9944646278739495,C
84744,86,107.5,1.702762534374776e-05,0.9944816554992932,C
84228,259,107.28999999999999,1.699436207563439e-05,0.9944986498613688,C
21942,114,107.11999999999999,1.6967434668114048e-05,0.994515617296037,C
21721,124,106.99,1.6946843121186724e-05,0.9945325641391581,C
37467,117,106.25,1.682962970021581e-05,0.9945493937688583,C
90185D,25,106.15,1.6813790048733255e-05,0.994566207558907,C
35920,72,104.84,1.660629061431177e-05,0.9945828138495213,C
47578A,112,104.56,1.6561939590160612e-05,0.9945993757891115,C
84461,41,104.55,1.6560355625012356e-05,0.9946159361447365,C
35957,233,104.50999999999999,1.6554019764419333e-05,0.994632490164501,C
22887,50,104.46,1.6546099938678058e-05,0.9946490362644397,C
22394,63,104.27,1.65160046008612e-05,0.9946655522690405,C
85055,30,104.24000000000001,1.6511252705416436e-05,0.9946820635217459,C
90192,21,104.13000000000001,1.6493829088785625e-05,0.9946985573508347,C
23074,49,103.97,1.646848564641353e-05,0.9947150258364811,C
20696,25,103.42,1.6381367563259473e-05,0.9947314072040443,C
35916C,103,102.77,1.627840982862286e-05,0.994747685613873,C
20763,37,102.46000000000001,1.6229306909026937e-05,0.994763914920782,C
84875B,78,102.42,1.6222971048433914e-05,0.9947801378918304,C
84870B,32,102.33,1.6208715362099613e-05,0.9947963466071925,C
84709B,17,101.15,1.602180747460545e-05,0.9948123684146671,C
84865,24,101.13,1.601863954430894e-05,0.9948283870542114,C
35911B,119,100.76,1.5960032833823483e-05,0.9948443470870452,C
23416,61,100.64999999999998,1.5942609217192668e-05,0.9948602896962624,C
22888,48,100.56,1.592835353085837e-05,0.9948762180497932,C
90028,12,100.37,1.5898258193041514e-05,0.9948921163079862,C
17038,1011,100.13,1.586024302948338e-05,0.9949079765510157,C
84877D,67,100.07,1.5850739238593844e-05,0.9949238272902543,C
84799,80,100.0,1.583965148255606e-05,0.9949396669417369,C
23420,48,99.84,1.581430804018397e-05,0.9949554812497771,C
21826,78,98.71,1.5635319978431082e-05,0.9949711165697555,C
75011,123,98.61,1.5619480326948528e-05,0.9949867360500824,C
84870C,33,98.53999999999999,1.5608392570910736e-05,0.9950023444426532,C
84723,41,97.95,1.551493862716366e-05,0.9950178593812804,C
21657,13,97.83,1.549593104538459e-05,0.9950333553123258,C
90185A,23,97.35,1.541990071826832e-05,0.9950487752130441,C
20701,24,97.22,1.5399309171340997e-05,0.9950641745222155,C
90116,40,97.11,1.5381885554710186e-05,0.9950795564077702,C
79190A,212,96.83,1.533753453055903e-05,0.9950948939423008,C
21400,672,96.64999999999999,1.530902315789043e-05,0.9951102029654587,C
90018A,23,96.63000000000001,1.530585522759392e-05,0.9951255088206863,C
85118,75,96.27,1.5248832482256716e-05,0.9951407576531686,C
90125A,103,96.03999999999999,1.5212401283846836e-05,0.9951559700544524,C
84683,119,95.99000000000001,1.520448145810556e-05,0.9951711745359105,C
79190D,199,95.97999999999999,1.5202897492957302e-05,0.9951863774334034,C
84673B,134,95.88000000000001,1.5187057841474749e-05,0.9952015644912449,C
72128,120,95.22,1.5082516141689878e-05,0.9952166470073865,C
20837,84,95.16,1.5073012350800344e-05,0.9952317200197374,C
90036E,12,95.05000000000001,1.5055588734169535e-05,0.9952467756084715,C
35637C,27,95.00999999999999,1.5049252873576509e-05,0.9952618248613451,C
22039,225,94.5,1.4968470651015473e-05,0.995276793331996,C
20796,57,94.04999999999998,1.489719221934397e-05,0.9952916905242154,C
21943,86,93.83999999999999,1.4863928951230602e-05,0.9953065544531666,C
90019A,18,93.60000000000001,1.482591378767247e-05,0.9953213803669543,C
84989A,58,93.15,1.4754635356000968e-05,0.9953361350023103,C
84527,51,93.14999999999999,1.4754635356000967e-05,0.9953508896376664,C
84457,103,93.00999999999999,1.4732459843925388e-05,0.9953656220975103,C
72127,74,92.5,1.4651677621364352e-05,0.9953802737751317,C
90120B,22,92.48,1.4648509691067842e-05,0.9953949222848227,C
84906,31,92.45,1.4643757795623075e-05,0.9954095660426183,C
20777,55,92.02999999999999,1.4577231259396337e-05,0.9954241432738777,C
84915,57,91.73,1.4529712304948672e-05,0.9954386729861827,C
37479P,129,91.47,1.4488529211094025e-05,0.9954531615153938,C
21333,31,91.45,1.4485361280797514e-05,0.9954676468766746,C
84661A,33,91.03999999999999,1.4420418709719033e-05,0.9954820672953842,C
20898,33,90.98,1.44109149188295e-05,0.9954964782103031,C
90082A,14,90.7,1.4366563894678345e-05,0.9955108447741977,C
84809A,43,90.30000000000001,1.4303205288748122e-05,0.9955251479794864,C
90010E,10,90.28999999999999,1.4301621323599862e-05,0.9955394496008101,C
90124B,9,89.81,1.4225590996483595e-05,0.9955536751918066,C
90122A,18,89.45,1.4168568251146393e-05,0.9955678437600577,C
90115,36,89.35,1.4152728599663837e-05,0.9955819964886573,C
90125D,80,89.31,1.4146392739070814e-05,0.9955961428813964,C
21808,25,89.15,1.4121049296698726e-05,0.9956102639306931,C
20893,33,88.97,1.4092537924030123e-05,0.9956243564686171,C
90185C,21,88.95,1.4089369993733614e-05,0.9956384458386108,C
90198B,21,88.85,1.4073530342251056e-05,0.995652519368953,C
35972,71,88.75,1.4057690690768501e-05,0.9956665770596438,C
90200C,21,88.29,1.3984828293948744e-05,0.9956805618879377,C
84306,10,88.22,1.3973740537910954e-05,0.9956945356284757,C
90036D,11,87.4,1.3843855395753995e-05,0.9957083794838714,C
23512,42,87.36,1.383751953516097e-05,0.9957222170034066,C
46000R,60,87.0,1.378049678982377e-05,0.9957359975001964,C
84508B,34,86.69999999999999,1.37329778353761e-05,0.9957497304780317,C
84952C,28,86.13,1.3642691821925531e-05,0.9957633731698536,C
22395,36,85.86,1.359992476292263e-05,0.9957769730946165,C
75172,93,85.31,1.3512806679768572e-05,0.9957904859012963,C
21147,36,85.3,1.3511222714620316e-05,0.9958039971240109,C
84569B,59,84.64,1.3406681014835446e-05,0.9958174038050257,C
90122C,17,84.52000000000001,1.338767343305638e-05,0.9958307914784588,C
90073,17,84.44,1.3375001711870334e-05,0.9958441664801706,C
22879,44,84.03999999999999,1.3311643105940109e-05,0.9958574781232765,C
21904,40,84.0,1.3305307245347088e-05,0.9958707834305218,C
46000U,67,83.75,1.3265708116640698e-05,0.9958840491386385,C
23508,198,83.57000000000001,1.3237196743972097e-05,0.9958972863353824,C
16258A,186,83.44999999999999,1.3218189162193028e-05,0.9959105045245447,C
21698,149,83.39,1.3208685371303496e-05,0.995923713209916,C
22016,1,83.33,1.3199181580413962e-05,0.9959369123914964,C
90123A,14,83.3,1.3194429684969195e-05,0.9959501068211813,C
90123C,14,83.29,1.3192845719820941e-05,0.9959632996669011,C
72051S,121,83.22999999999999,1.3183341928931404e-05,0.99597648300883,C
20661,31,82.92,1.3134239009335483e-05,0.9959896172478393,C
85130A,50,82.49999999999999,1.3067712473108745e-05,0.9960026849603124,C
20657,59,82.36,1.3045536961033168e-05,0.9960157304972734,C
90183A,28,82.16000000000001,1.3013857658068059e-05,0.9960287443549315,C
35649,27,82.16,1.3013857658068055e-05,0.9960417582125896,C
16049,504,82.08,1.3001185936882012e-05,0.9960547593985264,C
22598,142,81.94,1.2979010424806433e-05,0.9960677384089512,C
21117,61,81.75,1.2948915086989577e-05,0.9960806873240382,C
79191B,96,81.6,1.2925155609765742e-05,0.996093612479648,C
90134,28,81.38,1.2890308376504118e-05,0.9961065027880245,C
20836,98,81.33999999999999,1.2883972515911094e-05,0.9961193867605403,C
10080,206,81.25999999999999,1.2871300794725051e-05,0.9961322580613351,C
21286,52,81.13999999999999,1.2852293212945982e-05,0.996145110354548,C
90170,49,80.85,1.2806358223646571e-05,0.9961579167127717,C
35967,167,80.25,1.2711320314751236e-05,0.9961706280330864,C
22044,276,80.04,1.2678057046637868e-05,0.9961833060901331,C
90000D,13,80.01,1.2673305151193102e-05,0.9961959793952843,C
90209A,44,79.80000000000001,1.2640041883079735e-05,0.9962086194371673,C
20795,37,79.73,1.2628954127041945e-05,0.9962212483912943,C
90180A,8,79.63,1.2613114475559387e-05,0.9962338615057699,C
35964,117,78.89,1.2495901054588473e-05,0.9962463574068244,C
21815,46,78.88,1.2494317089440218e-05,0.9962588517239139,C
20901,18,78.78,1.2478477437957662e-05,0.9962713302013518,C
84847,21,78.75,1.2473725542512896e-05,0.9962838039268943,C
22407,62,78.71,1.2467389681919871e-05,0.9962962713165763,C
84531B,151,77.81,1.2324832818576869e-05,0.9963085961493948,C
84192,62,77.5,1.2275729898980944e-05,0.9963208718792939,C
90096,31,76.63,1.2137924931082705e-05,0.9963330098042249,C
20758,90,76.5,1.2117333384155383e-05,0.996345127137609,C
21331,6,76.5,1.2117333384155383e-05,0.9963572444709932,C
21841,18,76.5,1.2117333384155383e-05,0.9963693618043773,C
85064,14,76.3,1.208565408119027e-05,0.9963814474584585,C
23036,61,76.25,1.2077734255448993e-05,0.996393525192714,C
35638A,35,76.25,1.2077734255448993e-05,0.9964056029269694,C
16207B,29,76.14,1.2060310638818182e-05,0.9964176632376083,C
21190,52,75.8,1.2006455823777491e-05,0.996429669693432,C
84801A,36,75.60000000000001,1.197477652081238e-05,0.9964416444699529,C
84898F,35,75.53,1.196368876477459e-05,0.9964536081587176,C
90164A,10,75.24,1.1917753775475176e-05,0.9964655259124932,C
21420,20,75.14,1.1901914123992622e-05,0.9964774278266172,C
23185,180,75.11999999999999,1.1898746193696109e-05,0.9964893265728109,C
72130,124,74.93,1.1868650855879255e-05,0.9965011952236668,C
72812,24,74.76,1.1841723448358908e-05,0.9965130369471151,C
85198,90,74.58,1.1813212075690307e-05,0.9965248501591908,C
21087,141,74.57000000000001,1.1811628110542052e-05,0.9965366617873014,C
20821,15,74.25,1.1760941225797872e-05,0.9965484227285272,C
72800B,29,73.94999999999999,1.1713422271350202e-05,0.9965601361507985,C
84827,241,73.85,1.1697582619867647e-05,0.9965718337334184,C
90030C,69,73.82,1.169283072442288e-05,0.9965835265641428,C
16169K,175,73.5,1.1642143839678701e-05,0.9965951687079825,C
85197,35,73.5,1.1642143839678701e-05,0.9966068108518221,C
35916B,89,73.39,1.162472022304789e-05,0.9966184355720452,C
84661B,22,72.56,1.1493251115742675e-05,0.9966299288231609,C
21817,149,72.37,1.1463155777925819e-05,0.9966413919789389,C
20775,44,72.36,1.1461571812777562e-05,0.9966528535507516,C
16033,600,72.0,1.1404549067440361e-05,0.9966642580998191,C
90119,29,71.59,1.1339606496361882e-05,0.9966755977063154,C
72780,84,71.39999999999999,1.1309511158545024e-05,0.996686907217474,C
84249A,157,71.27,1.1288919611617702e-05,0.9966981961370857,C
82011C,19,71.25,1.128575168132119e-05,0.996709481888767,C
90003C,19,71.17,1.1273079960135146e-05,0.9967207549687271,C
84508C,26,71.11999999999999,1.1265160134393867e-05,0.9967320201288615,C
84666,18,71.10000000000001,1.1261992204097357e-05,0.9967432821210657,C
23415,42,70.94,1.1236648761725267e-05,0.9967545187698273,C
47589,13,70.85000000000001,1.1222393075390967e-05,0.9967657411629027,C
20980,74,70.66,1.119229773757411e-05,0.9967769334606403,C
21226,85,70.55,1.1174874120943297e-05,0.9967881083347613,C
90101,28,70.53,1.1171706190646787e-05,0.996799280040952,C
37479B,128,70.44,1.1157450504312486e-05,0.9968104374914563,C
23058,61,70.26,1.1128939131643887e-05,0.996821566430588,C
17084P,304,70.2,1.1119435340754353e-05,0.9968326858659287,C
90214A,73,69.95,1.1079836212047963e-05,0.9968437657021407,C
35933,184,69.92,1.1075084316603195e-05,0.9968548407864574,C
16020C,84,69.89999999999999,1.1071916386306682e-05,0.9968659127028436,C
90125C,77,69.85,1.1063996560565405e-05,0.9968769766994042,C
46126A,52,69.84,1.106241259541715e-05,0.9968880391119996,C
82613A,52,69.84,1.106241259541715e-05,0.996899101524595,C
90124C,7,69.71,1.1041821048489826e-05,0.9969101433456435,C
23151,27,69.7,1.1040237083341572e-05,0.9969211835827269,C
79403,78,68.63999999999999,1.0872336777626476e-05,0.9969320559195045,C
90063A,8,68.0,1.077096300813812e-05,0.9969428268825127,C
90185B,16,67.6,1.0707604402207894e-05,0.9969535344869149,C
84927E,53,67.56,1.0701268541614872e-05,0.9969642357554566,C
82011B,18,67.5,1.0691764750725338e-05,0.9969749275202073,C
90016A,8,67.46000000000001,1.0685428890132317e-05,0.9969856129490975,C
90130B,23,67.22,1.064741372657418e-05,0.9969962603628241,C
22157,79,67.14999999999999,1.063632597053639e-05,0.9970068966887946,C
21678,77,67.13,1.0633158040239881e-05,0.9970175298468349,C
90070,11,66.85000000000001,1.0588807016088725e-05,0.997028118653851,C
84686,49,66.39,1.0515944619268967e-05,0.9970386345984703,C
20941,53,66.25,1.0493769107193388e-05,0.9970491283675775,C
81952V,348,66.12,1.0473177560266066e-05,0.9970596015451378,C
84549,37,66.09,1.0468425664821298e-05,0.9970700699708026,C
84251B,237,66.08,1.0466841699673041e-05,0.9970805368125023,C
90030A,66,66.0,1.0454169978486998e-05,0.9970909909824808,C
84874B,40,65.86,1.043199446641142e-05,0.9971014229769471,C
21372,52,65.7,1.040665102403933e-05,0.9971118296279712,C
20781,11,65.69,1.0405067058891073e-05,0.99712223469503,C
20662,25,65.52000000000001,1.037813965137073e-05,0.9971326128346814,C
85188B,76,65.38,1.035596413929515e-05,0.9971429687988207,C
20653,55,65.32,1.0346460348405616e-05,0.9971533152591691,C
16054,544,65.28,1.0340124487812595e-05,0.9971636553836569,C
84531A,141,64.99,1.0294189498513181e-05,0.9971739495731554,C
90161A,13,64.84,1.0270430021289348e-05,0.9971842200031767,C
85136C,8,64.62,1.0235582788027724e-05,0.9971944555859648,C
20773,39,64.35,1.0192815729024821e-05,0.9972046484016938,C
84231,95,64.18,1.0165888321504478e-05,0.9972148142900152,C
84927A,48,64.14,1.0159552460911456e-05,0.9972249738424761,C
90181B,7,64.05,1.0145296774577154e-05,0.9972351191392507,C
90184A,7,64.03,1.0142128844280643e-05,0.997245261268095,C
71496A,105,64.02000000000001,1.014054487913239e-05,0.9972554018129741,C
90013C,16,64.0,1.0137376948835877e-05,0.997265539189923,C
20664,26,63.96,1.0131041088242855e-05,0.9972756702310113,C
85096,16,63.87,1.0116785401908553e-05,0.9972857870164131,C
84875D,51,63.75,1.0097777820129486e-05,0.9972958847942333,C
90039D,17,63.69,1.0088274029239952e-05,0.9973059730682625,C
90003D,17,63.65,1.008193816864693e-05,0.9973160550064312,C
35815P,162,63.28000000000001,1.0023331458161474e-05,0.9973260783378893,C
90191,5,63.21,1.0012243702123684e-05,0.9973360905815915,C
17091A,118,63.11,9.996404050641127e-06,0.9973460869856421,C
90208,25,62.75,9.939381305303925e-06,0.9973560263669474,C
90010B,7,62.64999999999999,9.923541653821369e-06,0.9973659499086013,C
90013B,15,62.34,9.874438734225447e-06,0.9973758243473355,C
22408,43,62.22,9.855431152446378e-06,0.9973856797784879,C
84247K,21,61.95000000000001,9.812664093443479e-06,0.9973954924425813,C
23510,146,61.730000000000004,9.777816860181855e-06,0.9974052702594415,C
21736,44,61.620000000000005,9.760393243551042e-06,0.997415030652685,C
90000B,10,61.46000000000001,9.735049801178954e-06,0.9974247657024862,C
16151A,49,61.25,9.701786533065585e-06,0.9974344674890192,C
23417,35,61.029999999999994,9.666939299803961e-06,0.997444134428319,C
21655,36,60.84,9.636843961987105e-06,0.997453771272281,C
21032,54,60.79,9.628924136245826e-06,0.9974634001964172,C
90065A,9,60.75,9.622588275652804e-06,0.9974730227846929,C
84984A,13,60.45,9.575069321205137e-06,0.997482597854014,C
20757,69,60.21,9.537054157647002e-06,0.9974921349081717,C
90164B,8,60.2,9.535470192498747e-06,0.9975016703783641,C
17011F,79,60.050000000000004,9.511710715274912e-06,0.9975111820890794,C
79144C,90,59.61,9.442016248751665e-06,0.9975206241053282,C
22049,250,59.0,9.345394374708074e-06,0.9975299694997029,C
79071B,20,59.0,9.345394374708074e-06,0.9975393148940775,C
90177C,20,58.66000000000001,9.291539559667385e-06,0.9975486064336372,C
84798A,23,58.64999999999999,9.289955594519127e-06,0.9975578963892318,C
21804,16,58.62,9.28520369907436e-06,0.9975671815929308,C
84877A,40,58.16,9.212341302254602e-06,0.997576393934233,C
90174,23,58.16,9.212341302254602e-06,0.9975856062755353,C
51020B,187,58.06999999999999,9.1980856159203e-06,0.9975948043611512,C
84806A,40,57.99999999999999,9.186997859882512e-06,0.9976039913590111,C
84673A,83,57.870000000000005,9.166406312955191e-06,0.9976131577653241,C
84466,46,57.5,9.107799602469733e-06,0.9976222655649266,C
21038,67,57.25,9.068200473763343e-06,0.9976313337654004,C
79144B,101,57.23,9.065032543466832e-06,0.9976403987979439,C
21460,28,56.779999999999994,8.993754111795328e-06,0.9976493925520556,C
37343,42,56.699999999999996,8.981082390609283e-06,0.9976583736344462,C
44236,52,56.52,8.952571017940683e-06,0.9976673262054642,C
90108,51,56.370000000000005,8.92881154071685e-06,0.9976762550170049,C
84251G,190,56.36,8.927227575568593e-06,0.9976851822445805,C
35968,88,55.94,8.860701039341857e-06,0.9976940429456198,C
20868,104,55.89,8.85278121360058e-06,0.9977028957268335,C
17014A,130,55.83,8.843277422711046e-06,0.9977117390042561,C
35916A,80,55.8,8.83852552726628e-06,0.9977205775297834,C
90103,22,55.099999999999994,8.727647966888387e-06,0.9977293051777503,C
23506,129,55.0,8.711808315405832e-06,0.9977380169860657,C
21946,62,54.879999999999995,8.692800733626763e-06,0.9977467097867994,C
90081C,11,54.82000000000001,8.683296942737231e-06,0.9977553930837421,C
21910,33,54.44999999999999,8.624690232251772e-06,0.9977640177739743,C
90072,14,54.19,8.583507138397127e-06,0.9977726012811127,C
79323B,8,54.0,8.553411800580272e-06,0.9977811546929133,C
84597C,43,53.75,8.51381267187388e-06,0.9977896685055851,C
84247L,112,53.62,8.493221124946558e-06,0.9977981617267101,C
20851,9,53.550000000000004,8.48213336890877e-06,0.997806643860079,C
90123B,9,53.42,8.461541821981445e-06,0.997815105401901,C
20933,17,53.35,8.450454065943657e-06,0.9978235558559669,C
84750B,60,53.04,8.401351146347732e-06,0.9978319572071133,C
22042,126,52.94,8.385511494865176e-06,0.9978403427186081,C
21807,122,52.879999999999995,8.376007703975642e-06,0.9978487187263121,C
85160B,82,52.879999999999995,8.376007703975642e-06,0.9978570947340161,C
90163A,7,52.879999999999995,8.376007703975642e-06,0.99786547074172,C
84452,62,52.699999999999996,8.34749633130704e-06,0.9978738182380513,C
16161G,525,52.5,8.31581702834193e-06,0.9978821340550796,C
20663,21,52.5,8.31581702834193e-06,0.997890449872108,C
23574,7,52.5,8.31581702834193e-06,0.9978987656891363,C
90118,21,52.5,8.31581702834193e-06,0.9979070815061646,C
90003E,14,52.46,8.309481167748907e-06,0.9979153909873323,C
85230F,194,52.419999999999995,8.303145307155885e-06,0.9979236941326395,C
47503H,31,51.77,8.200187572519272e-06,0.997931894320212,C
21336,26,51.620000000000005,8.176428095295437e-06,0.9979400707483073,C
85028S,24,51.599999999999994,8.173260164998924e-06,0.9979482440084723,C
85049B,39,51.17,8.105149663623935e-06,0.9979563491581359,C
84984B,11,51.150000000000006,8.101981733327423e-06,0.9979644511398692,C
22769,1,51.02,8.081390186400101e-06,0.9979725325300556,C
46000P,12,51.0,8.07822225610359e-06,0.9979806107523117,C
85179A,17,50.83,8.051294848583243e-06,0.9979886620471603,C
90082B,8,50.8,8.046542953138476e-06,0.9979967085901135,C
47369B,26,50.699999999999996,8.03070330165592e-06,0.9980047392934152,C
90199C,8,50.68,8.02753537135941e-06,0.9980127668287865,C
90166,12,50.6,8.014863650173365e-06,0.9980207816924367,C
90018B,12,50.5,7.999023998690809e-06,0.9980287807164354,C
44242B,52,50.28,7.964176765429185e-06,0.9980367448932008,C
90177D,17,50.11000000000001,7.937249357908842e-06,0.9980446821425587,C
23509,119,49.980000000000004,7.916657810981518e-06,0.9980525988003697,C
90032,8,49.96,7.913489880685007e-06,0.9980605122902504,C
90124A,5,49.81,7.889730403461172e-06,0.9980684020206538,C
20894,13,49.71,7.873890751978615e-06,0.9980762759114058,C
20667,20,49.69,7.870722821682104e-06,0.9980841466342275,C
90129A,28,49.629999999999995,7.86121903079257e-06,0.9980920078532584,C
17090A,51,49.349999999999994,7.816868006641413e-06,0.998099824721265,C
21822,39,48.93,7.750341470414679e-06,0.9981075750627354,C
82011A,13,48.75,7.721830097746077e-06,0.9981152968928332,C
84597B,39,48.75,7.721830097746077e-06,0.998123018722931,C
90038A,13,48.69,7.712326306856544e-06,0.9981307310492378,C
90144,13,48.63,7.702822515967012e-06,0.9981384338717537,C
90040B,13,48.58,7.694902690225733e-06,0.998146128774444,C
35265,15,48.3,7.650551666074575e-06,0.99815377932611,C
84251C,114,48.29,7.64896770092632e-06,0.9981614282938109,C
90019B,9,48.260000000000005,7.644215805481554e-06,0.9981690725096164,C
84402B,61,48.19,7.633128049443764e-06,0.9981767056376658,C
84927D,47,48.04,7.60936857221993e-06,0.998184315006238,C
90031,43,47.95,7.59511288588563e-06,0.9981919101191239,C
90036F,6,47.94,7.593528920737374e-06,0.9981995036480447,C
21722,54,47.9,7.587193060144351e-06,0.9982070908411048,C
90000A,8,47.88,7.584025129847841e-06,0.9982146748662347,C
22415,6,47.7,7.5555137571792395e-06,0.9982222303799919,C
90036A,6,47.7,7.5555137571792395e-06,0.9982297858937491,C
21089,231,47.690000000000005,7.553929792030985e-06,0.9982373398235411,C
40046A,38,47.5,7.523834454214127e-06,0.9982448636579954,C
20793,7,47.25,7.4842353255077365e-06,0.9982523478933208,C
84715,16,47.2,7.476315499766459e-06,0.9982598242088206,C
90202D,16,47.0,7.444636196801347e-06,0.9982672688450175,C
90141A,9,46.800000000000004,7.412956893836235e-06,0.9982746818019114,C
84750A,24,46.8,7.412956893836234e-06,0.9982820947588052,C
84857B,24,46.8,7.412956893836234e-06,0.9982895077156991,C
47348A,95,46.41,7.351182253054266e-06,0.9982968588979522,C
84801B,22,46.2,7.317918984940899e-06,0.9983041768169371,C
21413,34,46.18,7.3147510546443875e-06,0.9983114915679917,C
90175B,5,45.94,7.2767358910862525e-06,0.9983187683038828,C
62094B,15,45.48,7.203873494266494e-06,0.9983259721773771,C
85006,51,45.449999999999996,7.199121598821727e-06,0.9983331712989759,C
16046,53,45.05,7.135762992891503e-06,0.9983403070619689,C
47341B,36,45.0,7.127843167150226e-06,0.998347434905136,C
84760S,31,44.949999999999996,7.119923341408947e-06,0.9983545548284775,C
84985A,31,44.949999999999996,7.119923341408947e-06,0.9983616747518189,C
90173,12,44.92,7.115171445964181e-06,0.9983687899232648,C
84859B,23,44.849999999999994,7.1040836899263905e-06,0.9983758940069548,C
90079,9,44.81,7.09774782933337e-06,0.9983829917547842,C
90175C,5,44.75,7.088244038443835e-06,0.9983900799988226,C
90059A,27,44.629999999999995,7.069236456664768e-06,0.9983971492352792,C
85232B,9,44.550000000000004,7.056564735478724e-06,0.9984042058000147,C
84881,7,44.449999999999996,7.0407250839961665e-06,0.9984112465250986,C
35818P,109,44.33,7.0217175022171e-06,0.9984182682426008,C
90214L,46,44.1,6.985286303807221e-06,0.9984252535289047,C
35819P,35,43.75,6.929847523618275e-06,0.9984321833764283,C
47344B,44,43.66,6.915591837283974e-06,0.9984390989682655,C
90204,13,43.5,6.890248394911885e-06,0.9984459892166605,C
72811,33,43.41,6.875992708577583e-06,0.998452865209369,C
90035A,4,42.87,6.7904585905717815e-06,0.9984596556679596,C
85167B,15,42.75,6.771451008792714e-06,0.9984664271189684,C
90024B,5,42.32,6.703340507417723e-06,0.9984731304594758,C
90029,5,42.14,6.674829134749123e-06,0.9984798052886106,C
90018C,10,42.1,6.6684932741561e-06,0.9984864737818847,C
90214C,41,42.07,6.663741378711333e-06,0.9984931375232634,C
17084A,200,42.0,6.652653622673544e-06,0.9984997901768861,C
17084J,200,42.0,6.652653622673544e-06,0.9985064428305087,C
22987,100,42.0,6.652653622673544e-06,0.9985130954841314,C
90038B,11,41.31,6.543360027443908e-06,0.9985196388441588,C
90022,11,41.15,6.518016585071817e-06,0.9985261568607439,C
90058B,108,41.04,6.500592968441006e-06,0.9985326574537123,C
90202A,14,40.96,6.487921247254961e-06,0.9985391453749596,C
22164,9,40.75,6.454657979141593e-06,0.9985456000329387,C
21344,3,40.69,6.445154188252059e-06,0.9985520451871269,C
47369A,20,40.52,6.4182267807317145e-06,0.9985584634139076,C
84661C,13,40.12,6.3548681748014896e-06,0.9985648182820824,C
85092,27,40.05,6.3437804187637e-06,0.9985711620625012,C
84679,2,39.9,6.320020941539867e-06,0.9985774820834428,C
90135,8,39.660000000000004,6.282005777981733e-06,0.9985837640892208,C
90040A,10,39.55,6.26458216135092e-06,0.9985900286713821,C
71406C,94,39.480000000000004,6.253494405313132e-06,0.9985962821657874,C
79063C,212,39.28,6.221815102348019e-06,0.9986025039808898,C
35910A,20,39.0,6.177464078196862e-06,0.998608681444968,C
47341A,27,38.75,6.137864949490472e-06,0.9986148193099175,C
90146,5,38.7,6.1299451237491946e-06,0.9986209492550412,C
20666,29,38.58,6.110937541970126e-06,0.9986270601925832,C
90214K,39,38.39,6.08084220415327e-06,0.9986331410347873,C
20848,13,38.35,6.074506343560248e-06,0.9986392155411309,C
21738,13,38.35,6.074506343560248e-06,0.9986452900474745,C
84746,14,38.31,6.068170482967226e-06,0.9986513582179575,C
90205C,23,38.269999999999996,6.061834622374203e-06,0.9986574200525798,C
90202B,13,38.05,6.026987389112579e-06,0.998663447039969,C
90023,9,38.04,6.025403423964324e-06,0.998669472443393,C
81952B,200,38.0,6.019067563371302e-06,0.9986754915109564,C
84033,23,37.95,6.011147737630024e-06,0.998681502658694,C
90199A,6,37.86,5.996892051295723e-06,0.9986874995507453,C
84809B,18,37.800000000000004,5.98738826040619e-06,0.9986934869390057,C
90163B,5,37.76,5.981052399813167e-06,0.9986994679914055,C
90155,5,37.64,5.9620448180341e-06,0.9987054300362236,C
37444A,49,37.59,5.954124992292822e-06,0.9987113841612159,C
90120D,9,37.540000000000006,5.946205166551545e-06,0.9987173303663824,C
84842,10,37.5,5.9398693059585216e-06,0.9987232702356884,C
90039B,10,37.5,5.9398693059585216e-06,0.9987292101049944,C
90214S,45,37.41,5.92561361962422e-06,0.998735135718614,C
21720,44,37.4,5.924029654475965e-06,0.9987410597482685,C
84548,22,36.3,5.7497934881678486e-06,0.9987468095417568,C
84226,51,36.21,5.735537801833548e-06,0.9987525450795586,C
90138,7,36.11,5.719698150350992e-06,0.9987582647777089,C
